mention_type,mention_name,citation,place_id,place_name,lat,lon,feature_type
place,Hyle,13.53,385233UHyl,Hyle (Boeotia) 41 Yliki - Ύλη,38.447,23.312,polity
place,Thespiae,13.53,383232PThe,Thespiai (Boeotia) 230 Thespies - Θεσπιαί,38.2935,23.1549,polity
place,Plataiai,13.53,382233PPla,Plataea (Boeotia) 337 Plataia - Πλαταιά,38.2213,23.2733,polity
place,Haliartos,13.53,384231PHal,Haliartos (Boeotia) 145 Aliartos - Αλίαρτος,38.3787,23.088,polity
place,Helicon,13.53,384228LHel,Helikon Mt. (Boeotia) 237 Elikona - Ελικών,38.3207,23.0154,mountain
place,Anthedon,13.53,385235PAnt,Anthedon (Boeotia) 63 Magdilo - Ανθηδών,38.4987,23.448,polity
place,Ascra,13.53,383231UAsk,Askra (Boeotia) 55 Pyrgaki-Episkopi - Άσκρα,38.32242,23.0855,polity
place,Graia,13.53,384236UGra,Graia? (Boeotia) 20 Paralia Avlidas - Γραία,38.38427,23.62658,polity
place,Mycalessos,13.53,384235PMyk,Mykalessos (Boeotia) 45 Ritsona - Μυκαλησσός,38.407,23.519,polity
place,Nisa,13.53,385234UIso,Isos (Boeotia) 13 Paralimni - Ίσος,38.4778,23.3892,polity
place,city,13.53,384230PKor,Koroneia (Boeotia) 112 Palaia Koroneia - Κορώνεα,38.3912,22.9571,polity
demonym,Carian,13.546,370287RKar,Caria region (Asia Minor) 709 W Asia Minor - Καρία,37.01,28.7,region/people
demonym,Indian,13.546,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Caunos,13.546,368286UKau,Kaunos (Caria) 84 Dalyan - Καύνος,36.8259,28.6215,polity
place,Caunos,13.546,368286UKau,Kaunos (Caria) 84 Dalyan - Καύνος,36.8259,28.6215,polity
place,Mycale,13.546,377271LMyc,Mykale Mt. (Ionia) 88 Samsun Dag - Μυκάλη,37.6667,27.0833,mountain
place,Maiandros,13.546,378274UMai,Maiandros (Ionia) 15 Söke? - Μαίανδρος,37.7519,27.4103,polity
ethnic,Boiotians,13.83,384233RBoi,Boiotia region (Boeotia) 1673 Viotia - Βοιωτία,38.35,23.25,region/people
ethnic,Achaians,13.83,382219RAch,Achaea region (Achaia) 1800 Achaia - Αχαΐα,38.2,21.9,region/people
demonym,Indian,13.83,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Argive,13.83,376227PArg,Argos (Argolid) 2457 Argos - Άργος,37.63091,22.72079,polity
place,Aspledon,13.83,385230UAsp,Aspledon (Boeotia) 11 Dionysos/Polyyria? - Ασπληδών,38.536,22.957,polity
place,Orchomenos,13.83,385230POrc,Orchomenos (Boeotia) 161 Orchomenos - Ορχομενός,38.4956,22.9641,polity
place,Hyria,13.83,385236UHyr,Hyria (Euboea) 22 Tseloneri - Υρία,38.4568,23.5648,polity
place,Aulis,13.83,384236UAul,Aulis (Euboea) 151 Mikro Vathy/Ag. Nikolaos - Αυλίς,38.4335,23.5925,sanctuary/temple
person,Colchian,13.83,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
demonym,Indian,14.1,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Lydian,14.1,385280RLyd,Lydia region (Asia Minor) 841 Manisa - Λυδία,38.5,28.0,region/people
demonym,Achaian,14.105,382219RAch,Achaea region (Achaia) 1800 Achaia - Αχαΐα,38.2,21.9,region/people
demonym,Dorian,14.105,387224RDor,Doris tetrapolis (Central Greece) 303 Dorida - Δωρίς,38.7,22.4,region/people
place,Lemnos,14.17,399253ILem,Lemnos (Aegean) 341 Lemnos - Λήμνος,39.93,25.21,island
place,Samos,14.17,405255PSam,Samothrake (Samothrace) 159 Paleopolis - Σαμοθραίκη,40.5039,25.5348,polity
demonym,Cyprian,14.193,350330RCyp,Cyprus (Kypros) 999 Cyprus - Κύπρος,35.0,33.0,region/people
demonym,Lydian,14.203,385280RLyd,Lydia region (Asia Minor) 841 Manisa - Λυδία,38.5,28.0,region/people
demonym,Indian,14.203,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Sipylos,14.203,386275LSip,Sipylos Mt. (Lydia) 82 Spil Dagi - Σίπυλος,38.567,27.456,mountain
place,Ione,14.219,362362PAnt,Antioch (Syria) 827 Antakya - Αντιόχεια,36.2,36.165,polity
demonym,Cnossian,14.23,353252PKno,Knossos (Crete) 147 Knosos - Κνωσσός,35.2978,25.1631,polity
place,Crete,14.23,352252IKre,Crete (Greece) 1562 Kriti - Κρήτη,35.2052,25.1836,region/people
ethnic,Indians,14.269,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Phrygian,14.269,400310RPhr,Phrygia region (Asia Minor) 1177 Central Turkey - Φρυγία,40.0,31.0,region/people
place,Sangarios,14.269,411306WSan,Sangarius R. (Asia Minor) 72 Karasu - Σαγγάριος,41.109,30.645,river
place,river,14.269,361360WOro,Orontes river (Syria) 81 Asi - Ορόντης,36.0677,35.9902,river
demonym,Phrygian,14.284,400310RPhr,Phrygia region (Asia Minor) 1177 Central Turkey - Φρυγία,40.0,31.0,region/people
demonym,Indian,14.284,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
ethnic,Lycians,14.295,365295RLyc,Lycia region (Asia Minor) 599 SW Asia Minor - Λυκία,36.5,29.5,region/people
place,Phrygia,14.295,400310RPhr,Phrygia region (Asia Minor) 1177 Central Turkey - Φρυγία,40.0,31.0,region/people
demonym,Indian,14.303,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
ethnic,Indians,14.323,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
ethnic,Indians,14.329,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Indian,14.36,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Styx,14.36,380222WSty,"Styx R. (Achaia) 151 Mavronero, above Solos - Στύξ",37.9836,22.2039,river
place,Rhodes,14.36,364282IRho,Rhodes (Dodecanese) 1346 Rodos - Ρόδος,36.4408,28.2244,polity
place,India,14.386,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Indian,14.403,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Indian,14.411,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Trojan,14.419,400262UIli,Troy/Ilion (Troad) 3316 Truva - Τροίη,39.9575,26.2389,polity
place,Olympos,14.419,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
demonym,Sicilian,14.52,376145RSic,Sicily region (Italy) 3245 Sicilia - Σικελία,37.6,14.5,region/people
ethnic,Indians,15.1,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
ethnic,Indians,15.115,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Indian,15.146,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Lycian,15.146,365295RLyc,Lycia region (Asia Minor) 599 SW Asia Minor - Λυκία,36.5,29.5,region/people
ethnic,Indians,15.23,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Paphian,15.288,348326SAPa,Paphia Aphrodite sanct. (Cyprus) 123 Kouklia - Παφίας Αφροδίτης,34.707,32.574,sanctuary/temple
demonym,Paphian,15.312,348326SAPa,Paphia Aphrodite sanct. (Cyprus) 123 Kouklia - Παφίας Αφροδίτης,34.707,32.574,sanctuary/temple
place,Rhyndacos,15.366,401285WRhy,Rhyndakos R. (Mysia) 42 Mustafakemalpasha - Ρύνδακος,40.1357,28.542,river
place,Sipylos,15.366,386275LSip,Sipylos Mt. (Lydia) 82 Spil Dagi - Σίπυλος,38.567,27.456,mountain
demonym,Cyprian,15.393,350330RCyp,Cyprus (Kypros) 999 Cyprus - Κύπρος,35.0,33.0,region/people
ethnic,Indians,15.54,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
ethnic,Indians,15.86,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Sparta,16.102,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
place,India,16.102,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Indian,16.129,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Orchomenos,16.129,377223POrc,Orchomenos (Arkadia) 150 Orchomenos - Ορχομενός,37.7247,22.3154,polity
place,Libanos,16.158,339358LLib,Libanos Mt. (Phoenicia) 123 Mt. Lebanon - Λίβανος,33.925,35.765,mountain
demonym,Olympian,16.19,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
ethnic,Indians,16.236,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Cyprian,16.263,350330RCyp,Cyprus (Kypros) 999 Cyprus - Κύπρος,35.0,33.0,region/people
ethnic,Indians,16.380,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Tyre,16.46,333352PTyr,Tyre (Lebanon) 551 Sur - Τύρος,33.272,35.196,polity
place,Aigina,16.46,378234PAig,Aigina polis (Aegina) 464 Aigina - Αίγινα,37.75,23.425,polity
demonym,Indian,17.1,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Phrygian,17.1,400310RPhr,Phrygia region (Asia Minor) 1177 Central Turkey - Φρυγία,40.0,31.0,region/people
demonym,Amazonian,17.1,373268LAma,Amazonion cape (Patmos) 8 Geranos - Αμαζώνιον,37.337,26.61,cape
demonym,Lydian,17.1,385280RLyd,Lydia region (Asia Minor) 841 Manisa - Λυδία,38.5,28.0,region/people
ethnic,Indians,17.127,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Tauros,17.127,370332LTau,Taurus Mountains (Asia Minor) 313 Toros Dağları - Ταύρος,37.0,33.2,mountain
ethnic,Indians,17.156,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Lydian,17.156,385280RLyd,Lydia region (Asia Minor) 841 Manisa - Λυδία,38.5,28.0,region/people
ethnic,Indians,17.186,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Indian,17.21,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Helice,17.215,382221PHel,Helike (Achaia) 104 Nikoleika - Ελίκη,38.222,22.1318,polity
place,Acheloos,17.215,383211WAch,Achelous R. (Aitolia) 208 Akheloos - Αχελώιος,38.3388,21.1067,river
demonym,Indian,17.240,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Phrygia,17.240,400310RPhr,Phrygia region (Asia Minor) 1177 Central Turkey - Φρυγία,40.0,31.0,region/people
ethnic,Indians,17.269,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Caucasian,17.269,433424LCau,Caucasus Mt. (Pontus) 244 Kafkaz - Καύκασος,43.351,42.45,mountain
demonym,Indian,17.290,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Lydian,17.290,385280RLyd,Lydia region (Asia Minor) 841 Manisa - Λυδία,38.5,28.0,region/people
place,Acheron,17.290,392205WAch,Acheron R. (Preveza) 163 Akheron - Αχέρων,39.2348,20.4831,river
ethnic,Indians,17.321,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Tauros,17.321,370332LTau,Taurus Mountains (Asia Minor) 313 Toros Dağları - Ταύρος,37.0,33.2,mountain
ethnic,Indians,17.380,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
ethnic,Ethiopians,17.380,130350REth,Aethiopia (Africa) 779 Africa - Αιθίοπες,13.01,35.01,region/people
demonym,Arabian,17.380,280400RAra,Arabia region (Asia) 874 Saudi Arabia - Αραβία,28.0,40.0,region/people
place,Tauros,17.380,370332LTau,Taurus Mountains (Asia Minor) 313 Toros Dağları - Ταύρος,37.0,33.2,mountain
place,Nile,17.380,312301WNil,Nile River (Egypt) 878 en-Nil - Νείλος,30.0918,31.2313,river
place,Meroe,17.380,169337UMer,Meroe (Ethiopia) 94 Hillat ed Darqab - Μερόη,16.938,33.7104,polity
ethnic,Indians,17.77,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Olympos,17.77,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
ethnic,Indians,17.98,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Lydia,17.98,385280RLyd,Lydia region (Asia Minor) 841 Manisa - Λυδία,38.5,28.0,region/people
ethnic,Indians,18.1,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Indian,18.157,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Indian,18.184,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Arcadia,18.20,375223RArk,Arkadia region (Arkadia) 1437 Arkadia - Αρκαδία,37.5,22.3,region/people
place,Sipylos,18.20,386275LSip,Sipylos Mt. (Lydia) 82 Spil Dagi - Σίπυλος,38.567,27.456,mountain
ethnic,Indians,18.214,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Persian,18.214,295540RPer,Persia (Asia) 4067 Fars - Περσία ,29.5,54.0,region/people
place,Tigris,18.214,346437WTig,Tigris R (Mesopotamia) 250 Tigris - Τίγρις,34.5971,43.702,river
place,Olympos,18.214,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
ethnic,Indians,18.239,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
ethnic,Indians,18.271,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Indus,18.271,254683WInd,Indus river (India) 151 Indus - Ινδός,25.4487,68.3192,river
place,Cydnos,18.271,369349WKyd,Kydnos river (Cilicia) 70 Berdan cay - Κύδνος,36.9191,34.92,river
place,Cilicia,18.271,370340RCil,Cilicia region (Asia Minor) 981 Mersin - Κιλικία,37.01,34.01,region/people
ethnic,Indians,18.297,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Erythraian Sea,18.297,195390WEry,Erythraean Sea (Red Sea) 300 Red Sea - Ερυθρά θάλασσα,19.5,39.0,sea/strait
demonym,Tyrian,18.325,333352PTyr,Tyre (Lebanon) 551 Sur - Τύρος,33.272,35.196,polity
demonym,Tyrian,18.354,333352PTyr,Tyre (Lebanon) 551 Sur - Τύρος,33.272,35.196,polity
demonym,Indian,18.354,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Tauros,18.39,370332LTau,Taurus Mountains (Asia Minor) 313 Toros Dağları - Ταύρος,37.0,33.2,mountain
demonym,Olympian,19.102,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
place,Athens,19.102,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
person,Amyclaian,19.102,370224UAmy,Amyklai (Lakonia) 130 Amykles - Αμύκλαι,37.0363,22.4502,sanctuary/temple
ethnic,Indians,19.130,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Elis,19.130,378215REle,Eleia or Elis region (Eleia) 617 Ileia - Ήλις,37.8,21.5,region/people
place,Crete,19.156,352252IKre,Crete (Greece) 1562 Kriti - Κρήτη,35.2052,25.1836,region/people
place,Eridanos,19.185,450120WEri,Eridanos/Padus R. (Italy) 300 Po - Ηριδανός,44.9753,12.0293,river
place,Sparta,19.185,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
demonym,Indian,19.19,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Pisa,19.214,376217PPis,Pisa (Eleia) 197 Pissa - Πίσα,37.6395,21.653,polity
demonym,Delphic,19.301,385225SDel,"Delphic Oracle, Pytho (Delphi) 1539 Delphous - Δελφοί",38.48264,22.50108,sanctuary/temple
demonym,Phrygian,19.301,400310RPhr,Phrygia region (Asia Minor) 1177 Central Turkey - Φρυγία,40.0,31.0,region/people
demonym,Pierian,19.47,402225RPie,Pieria region (Pieria) 172 Pieria - Πιερία,40.2,22.5,region/people
demonym,Attic,19.47,379239RAtt,Attica region (Hellas) 1518 Attiki - Αττική,37.9,23.9,region/people
demonym,Bistonian,19.47,410251WBis,Bistonis (Xanthi) 44 Lake Vistonis - Βιστονία,41.03,25.12,lake
demonym,Attic,19.74,379239RAtt,Attica region (Hellas) 1518 Attiki - Αττική,37.9,23.9,region/people
place,Athens,19.74,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Olympos,2.1,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
place,Olympos,2.109,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
place,Cydnos,2.130,369349WKyd,Kydnos river (Cilicia) 70 Berdan cay - Κύδνος,36.9191,34.92,river
place,Eridanos,2.130,450120WEri,Eridanos/Padus R. (Italy) 300 Po - Ηριδανός,44.9753,12.0293,river
place,Nile,2.163,312301WNil,Nile River (Egypt) 878 en-Nil - Νείλος,30.0918,31.2313,river
place,Tauros,2.163,370332LTau,Taurus Mountains (Asia Minor) 313 Toros Dağları - Ταύρος,37.0,33.2,mountain
demonym,Arcadian,2.170,375223RArk,Arkadia region (Arkadia) 1437 Arkadia - Αρκαδία,37.5,22.3,region/people
place,Olympos,2.170,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
place,Olympos,2.188,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
demonym,Pamphylian,2.20,370320RPam,Pamphylia region (Asia Minor) 280 Antalya - Παμφυλία,37.01,32.01,region/people
place,Olympos,2.20,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
place,Cilicia,2.20,370340RCil,Cilicia region (Asia Minor) 981 Mersin - Κιλικία,37.01,34.01,region/people
place,Tauros,2.20,370332LTau,Taurus Mountains (Asia Minor) 313 Toros Dağları - Ταύρος,37.0,33.2,mountain
place,Olympos,2.205,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
place,Lemnos,2.205,399253ILem,Lemnos (Aegean) 341 Lemnos - Λήμνος,39.93,25.21,island
place,Olympos,2.258,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
place,Olympos,2.273,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
place,Olympos,2.281,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
place,Caucasus,2.281,433424LCau,Caucasus Mt. (Pontus) 244 Kafkaz - Καύκασος,43.351,42.45,mountain
demonym,Paphian,2.314,348326SAPa,Paphia Aphrodite sanct. (Cyprus) 123 Kouklia - Παφίας Αφροδίτης,34.707,32.574,sanctuary/temple
place,Olympos,2.314,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
place,Eridanos,2.314,450120WEri,Eridanos/Padus R. (Italy) 300 Po - Ηριδανός,44.9753,12.0293,river
place,Olympos,2.364,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
demonym,Pierian,2.391,402225RPie,Pieria region (Pieria) 172 Pieria - Πιερία,40.2,22.5,region/people
place,Sicily,2.391,376145RSic,Sicily region (Italy) 3245 Sicilia - Σικελία,37.6,14.5,region/people
place,Aitna,2.391,377150LAit,Aitna Mt. (Sicily) 215 Etna - Αίτνη,37.748,15.001,mountain
place,Athos,2.391,402243LAth,Athos (Chalkidike) 150 Athos - Άθως,40.158,24.327,region/people
place,Macedon,2.391,408225RMak,Macedonia region (Greece) 3609 Makedonia - Μακεδονία,40.81,22.5,region/people
place,Libanos,2.391,339358LLib,Libanos Mt. (Phoenicia) 123 Mt. Lebanon - Λίβανος,33.925,35.765,mountain
place,Olympos,2.414,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
demonym,Arcadian,2.508,375223RArk,Arkadia region (Arkadia) 1437 Arkadia - Αρκαδία,37.5,22.3,region/people
demonym,Olympian,2.565,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
place,Lemnos,2.565,399253ILem,Lemnos (Aegean) 341 Lemnos - Λήμνος,39.93,25.21,island
demonym,Amyclean,2.60,370224UAmy,Amyklai (Lakonia) 130 Amykles - Αμύκλαι,37.0363,22.4502,sanctuary/temple
demonym,Attic,2.60,379239RAtt,Attica region (Hellas) 1518 Attiki - Αττική,37.9,23.9,region/people
demonym,Paphian,2.60,348326SAPa,Paphia Aphrodite sanct. (Cyprus) 123 Kouklia - Παφίας Αφροδίτης,34.707,32.574,sanctuary/temple
place,Sicily,2.620,376145RSic,Sicily region (Italy) 3245 Sicilia - Σικελία,37.6,14.5,region/people
place,Olympos,2.620,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
demonym,Cilician,2.631,370340RCil,Cilicia region (Asia Minor) 981 Mersin - Κιλικία,37.01,34.01,region/people
place,Tauros,2.631,370332LTau,Taurus Mountains (Asia Minor) 313 Toros Dağları - Ταύρος,37.0,33.2,mountain
place,Cydnos,2.631,369349WKyd,Kydnos river (Cilicia) 70 Berdan cay - Κύδνος,36.9191,34.92,river
place,Cydnos,2.631,369349WKyd,Kydnos river (Cilicia) 70 Berdan cay - Κύδνος,36.9191,34.92,river
place,Tarsos,2.631,369349UTar,Tarsus (Anatolia) 209 Tarsus - Ταρσός,36.9122,34.897,polity
demonym,Olympian,2.660,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
demonym,Illyrian,2.660,405195RIll,Illyria region (Albania) 939 Albania - Ιλλυρία,40.8,19.8,region/people
ethnic,Cilicians,2.679,370340RCil,Cilicia region (Asia Minor) 981 Mersin - Κιλικία,37.01,34.01,region/people
ethnic,Cadmeians,2.679,383233PThe,Thebes (Boeotia) 2611 Thiva - Θήβαι,38.3191,23.3178,polity
place,Thasos,2.679,408247PTha,Thasos (Macedonia) 260 Thasos - Θάσος,40.7799,24.7138,polity
place,Tauros,2.679,370332LTau,Taurus Mountains (Asia Minor) 313 Toros Dağları - Ταύρος,37.0,33.2,mountain
place,Ida,2.679,352248LIda,Ida Mt. (Crete) 133 Pseiloritis - Ίδα,35.2263,24.7708,mountain
person,Ethiopia,2.679,130350REth,Aethiopia (Africa) 779 Africa - Αιθίοπες,13.01,35.01,region/people
person,Dicte,2.679,353263LDik,Dikte Mt. (Crete) 30 Mt. Modi - Δίκτη,35.118,25.418,mountain
place,Pytho,2.696,385225SDel,"Delphic Oracle, Pytho (Delphi) 1539 Delphous - Δελφοί",38.48264,22.50108,sanctuary/temple
place,Olympos,2.699,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
demonym,Indian,20.107,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Lydia,20.107,385280RLyd,Lydia region (Asia Minor) 841 Manisa - Λυδία,38.5,28.0,region/people
place,Tyros,20.138,333352PTyr,Tyre (Lebanon) 551 Sur - Τύρος,33.272,35.196,polity
place,Byblos,20.138,341356PByb,Byblos (Lebanon) 70 Byblos - Βύβλος,34.119,35.646,polity
place,Adonis,20.138,340356WAdo,Adonis river (Phoenicia) 13 Afqa - Άδωνις,34.0633,35.6522,river
place,Libanos,20.138,339358LLib,Libanos Mt. (Phoenicia) 123 Mt. Lebanon - Λίβανος,33.925,35.765,mountain
place,Arabia,20.138,280400RAra,Arabia region (Asia) 874 Saudi Arabia - Αραβία,28.0,40.0,region/people
place,Nysa,20.138,000000LNys,Nysa Mt.? (Egypt) 71 mythical - Νύσα,28.539,33.975,mountain
place,Arabia,20.167,280400RAra,Arabia region (Asia) 874 Saudi Arabia - Αραβία,28.0,40.0,region/people
place,Thermodon,20.197,412369WThe,Thermodon R. (Pontus) 89 Terme R. - Θερμώδων,41.194,36.942,river
place,Caucasus,20.197,433424LCau,Caucasus Mt. (Pontus) 244 Kafkaz - Καύκασος,43.351,42.45,mountain
demonym,Berecynthian,20.285,355241LBer,Berekynthos Mt. (Crete) 18 Malaxa - Βερέκυνθον,35.466,24.094,mountain
place,Mount Carmel,20.285,327350LKar,Mount Carmel (Phoenicia) 17 Carmel,32.746,35.033,mountain
demonym,Boiotian,20.317,384233RBoi,Boiotia region (Boeotia) 1673 Viotia - Βοιωτία,38.35,23.25,region/people
place,Thebes,20.317,383233PThe,Thebes (Boeotia) 2611 Thiva - Θήβαι,38.3191,23.3178,polity
ethnic,Arabs,20.346,280400RAra,Arabia region (Asia) 874 Saudi Arabia - Αραβία,28.0,40.0,region/people
demonym,Lydian,20.374,385280RLyd,Lydia region (Asia Minor) 841 Manisa - Λυδία,38.5,28.0,region/people
place,Olympos,20.50,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
demonym,Indian,20.80,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Sidonian,20.80,336354PSid,Sidon (Lebanon) 284 Sidon - Σιδών,33.56,35.371,polity
demonym,Indian,21.1,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Arabian,21.103,280400RAra,Arabia region (Asia) 874 Saudi Arabia - Αραβία,28.0,40.0,region/people
ethnic,Arabs,21.131,280400RAra,Arabia region (Asia) 874 Saudi Arabia - Αραβία,28.0,40.0,region/people
ethnic,Indians,21.191,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Caucasus,21.191,433424LCau,Caucasus Mt. (Pontus) 244 Kafkaz - Καύκασος,43.351,42.45,mountain
ethnic,Indians,21.220,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
place,Ganges,21.220,38898WGan,Ganges (India) 119 Ganges - Γάγγης,23.7818,89.8009,river
demonym,Median,21.249,355480RMed,Media (Asia) 945 Hamedan - Μηδία,35.5,48.0,region/people
demonym,Bactrian,21.249,340670RBac,Bactria region (Asia) 230 Afghanistan - Βακτριανή,36.768,66.901,region/people
demonym,Indian,21.249,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
person,Persia,21.249,295540RPer,Persia (Asia) 4067 Fars - Περσία ,29.5,54.0,region/people
place,Torone,21.277,400239PTor,Torone (Chalkidike) 82 Toroni - Τορώνη,39.9764,23.9013,polity
place,Arabia,21.277,280400RAra,Arabia region (Asia) 874 Saudi Arabia - Αραβία,28.0,40.0,region/people
place,Olympos,21.277,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
ethnic,Indians,21.306,300740RInd,India (Asia) 1628 India - Ινδία,30.0,74.0,region/people
demonym,Arabian,21.306,280400RAra,Arabia region (Asia) 874 Saudi Arabia - Αραβία,28.0,40.0,region/people
